layout,tile_count,total_cells,capacity,score_min,score_max,method_min,method_max,n_solvable,n_total,min_layout,min_inter,min_intra,min_cover100,min_pickdiv,max_layout,max_inter,max_intra,max_cover100,max_pickdiv
NewLayout_L86.json,16,69,23,58.84,93.0,custom,custom,10,13,4.9,44.0,27.67,20,9,4.9,79.56,41.17,35,11
NewLayout_L86.json,17,69,23,74.5,101.43,eng,custom,8,14,4.9,62.0,34.33,26,9,4.9,84.5,48.11,35,11
NewLayout_L86.json,18,69,23,81.37,92.37,custom,custom,5,15,4.9,69.22,37.83,28,9,4.9,82.67,42.5,31,10
NewLayout_L86.json,19,69,23,96.2,107.07,custom,eng,3,17,4.9,86.56,45.17,31,10,4.9,93.67,51.5,35,10
NewLayout_L87.json,2,69,23,0.8,0.8,eng,eng,18,18,2.67,0.0,0.0,0,0,2.67,0.0,0.0,0,0
NewLayout_L87.json,3,69,23,0.8,0.8,eng,eng,18,18,2.67,0.0,0.0,0,0,2.67,0.0,0.0,0,0
NewLayout_L87.json,4,69,23,0.8,0.8,eng,eng,18,18,2.67,0.0,0.0,0,0,2.67,0.0,0.0,0,0
NewLayout_L87.json,5,69,23,0.8,3.44,eng,eng,18,18,2.67,0.0,0.0,0,0,2.67,1.1,0.61,2,1
NewLayout_L87.json,6,69,23,0.8,6.88,eng,eng,18,18,2.67,0.0,0.0,0,0,2.67,2.14,1.13,3,5
NewLayout_L87.json,7,69,23,0.8,17.19,eng,eng,18,18,2.67,0.0,0.0,0,0,2.67,9.43,4.06,10,7
NewLayout_L87.json,8,69,23,0.8,17.91,eng,eng,17,17,2.67,0.0,0.0,0,0,2.67,8.72,3.89,11,8
NewLayout_L87.json,9,69,23,0.8,21.31,eng,eng,18,18,2.67,0.0,0.0,0,0,2.67,10.19,4.56,14,9
NewLayout_L87.json,10,69,23,0.8,34.09,custom,eng,18,18,2.67,0.0,0.0,0,0,2.67,21.31,10.19,22,7
NewLayout_L87.json,11,69,23,7.31,39.12,custom,eng,19,19,2.67,1.52,1.36,2,7,2.67,27.67,12.42,21,10
NewLayout_L87.json,12,69,23,9.72,41.82,custom,eng,14,14,2.67,3.39,2.5,4,6,2.67,30.5,14.17,22,9
NewLayout_L87.json,13,69,23,8.95,46.85,custom,eng,15,15,2.67,3.69,2.94,1,7,2.67,37.17,16.0,24,9
NewLayout_L87.json,14,69,23,10.39,48.93,custom,eng,15,15,2.67,5.25,3.42,1,8,2.67,36.33,17.83,24,10
NewLayout_L87.json,15,69,23,15.86,47.08,custom,custom,16,16,2.67,5.83,4.61,7,9,2.67,36.22,17.61,23,8
NewLayout_L87.json,16,69,23,24.32,52.49,eng,custom,15,16,2.67,14.17,8.17,11,9,2.67,40.33,21.39,22,10
NewLayout_L87.json,17,69,23,28.8,58.55,custom,custom,15,15,2.67,16.56,9.83,12,12,2.67,44.5,25.0,24,10
NewLayout_L87.json,18,69,23,45.12,61.12,custom,custom,11,16,2.67,31.17,18.67,18,11,2.67,50.83,25.67,24,10
NewLayout_L87.json,19,69,23,50.71,63.37,custom,eng,7,14,2.67,48.5,17.06,23,9,2.67,50.0,27.67,24,11
NewLayout_L87.json,20,69,23,53.72,64.98,custom,custom,9,17,2.67,44.17,22.67,20,10,2.67,53.17,28.33,24,11
NewLayout_L87.json,21,69,23,40.83,62.13,custom,eng,3,15,2.67,25.67,16.33,15,14,2.67,57.0,24.33,24,11
NewLayout_L87.json,22,69,23,56.38,67.95,custom,eng,4,15,2.67,45.17,22.83,22,12,2.67,57.5,29.5,24,12
NewLayout_L87.json,23,69,23,63.07,64.7,custom,eng,2,16,2.67,60.67,24.67,24,10,2.67,60.0,25.0,24,13
NewLayout_L88.json,2,114,38,1.6,1.6,eng,eng,18,18,5.32,0.0,0.0,0,0,5.32,0.0,0.0,0,0
NewLayout_L88.json,3,114,38,1.6,1.6,eng,eng,18,18,5.32,0.0,0.0,0,0,5.32,0.0,0.0,0,0
NewLayout_L88.json,4,114,38,1.6,1.6,eng,eng,18,18,5.32,0.0,0.0,0,0,5.32,0.0,0.0,0,0
NewLayout_L88.json,5,114,38,1.6,1.6,eng,eng,18,18,5.32,0.0,0.0,0,0,5.32,0.0,0.0,0,0
NewLayout_L88.json,6,114,38,1.6,9.99,eng,eng,18,18,5.32,0.0,0.0,0,0,5.32,6.14,2.15,4,4
NewLayout_L88.json,7,114,38,1.6,21.32,eng,custom,18,18,5.32,0.0,0.0,0,0,5.32,15.77,2.99,15,6
NewLayout_L88.json,8,114,38,1.6,18.07,eng,eng,18,18,5.32,0.0,0.0,0,0,5.32,12.44,3.94,8,8
NewLayout_L88.json,9,114,38,1.6,35.1,eng,custom,18,18,5.32,0.0,0.0,0,0,5.32,31.42,7.47,21,8
NewLayout_L88.json,10,114,38,1.6,46.22,eng,eng,18,18,5.32,0.0,0.0,0,0,5.32,51.39,9.81,24,10
NewLayout_L88.json,11,114,38,3.53,45.28,custom,eng,18,18,5.32,0.42,0.31,0,3,5.32,48.97,10.19,23,10
NewLayout_L88.json,12,114,38,1.6,48.17,eng,custom,18,18,5.32,0.0,0.0,0,0,5.32,52.2,13.71,22,8
NewLayout_L88.json,13,114,38,1.6,56.48,eng,custom,17,17,5.32,0.0,0.0,0,0,5.32,65.12,15.95,24,10
NewLayout_L88.json,14,114,38,35.54,62.36,eng,eng,17,17,5.32,27.14,13.0,13,10,5.32,73.42,18.83,24,11
NewLayout_L88.json,15,114,38,42.22,69.03,custom,custom,16,17,5.32,40.39,13.7,18,8,5.32,76.01,24.23,24,12
NewLayout_L88.json,16,114,38,53.12,73.68,eng,custom,15,15,5.32,58.67,19.72,17,8,5.32,84.94,26.69,24,11
NewLayout_L88.json,17,114,38,58.26,73.96,custom,eng,17,18,5.32,59.42,21.84,20,10,5.32,86.08,27.83,22,11
NewLayout_L88.json,18,114,38,54.16,85.21,custom,custom,16,17,5.32,57.81,18.22,20,10,5.32,93.31,34.72,24,13
NewLayout_L88.json,19,114,38,67.38,86.81,custom,custom,11,16,5.32,76.17,25.33,21,10,5.32,102.06,34.19,24,12
NewLayout_L88.json,20,114,38,77.88,88.42,eng,custom,6,14,5.32,95.5,28.83,23,10,5.32,106.78,34.89,24,11
NewLayout_L88.json,21,114,38,68.52,88.86,custom,custom,5,15,5.32,80.36,25.42,19,12,5.32,115.92,33.08,24,10
NewLayout_L88.json,22,114,38,81.03,92.59,custom,custom,4,14,5.32,93.94,31.94,23,11,5.32,117.08,36.47,24,10
NewLayout_L88.json,23,114,38,88.4,102.74,custom,custom,2,13,5.32,102.17,38.56,21,10,5.32,122.83,44.39,24,11
NewLayout_L88.json,24,114,38,92.61,92.61,custom,custom,1,14,5.32,109.06,39.5,23,10,5.32,109.06,39.5,23,10
NewLayout_L89.json,2,69,23,1.23,1.23,eng,eng,18,18,4.12,0.0,0.0,0,0,4.12,0.0,0.0,0,0
NewLayout_L89.json,3,69,23,1.23,1.23,eng,eng,18,18,4.12,0.0,0.0,0,0,4.12,0.0,0.0,0,0
NewLayout_L89.json,4,69,23,1.23,12.34,eng,eng,18,18,4.12,0.0,0.0,0,0,4.12,6.0,1.31,10,4
NewLayout_L89.json,5,69,23,1.23,26.17,eng,custom,18,18,4.12,0.0,0.0,0,0,4.12,18.74,3.61,22,5
NewLayout_L89.json,6,69,23,1.23,29.73,eng,custom,18,18,4.12,0.0,0.0,0,0,4.12,23.75,5.67,22,5
NewLayout_L89.json,7,69,23,1.23,32.88,eng,custom,18,18,4.12,0.0,0.0,0,0,4.12,25.28,7.86,22,6
NewLayout_L89.json,8,69,23,10.62,35.48,eng,custom,18,18,4.12,4.06,1.97,7,4,4.12,32.56,8.78,22,5
NewLayout_L89.json,9,69,23,3.31,40.83,eng,custom,18,18,4.12,0.44,0.44,0,3,4.12,38.13,12.46,22,5
NewLayout_L89.json,10,69,23,32.37,47.25,custom,custom,18,18,4.12,25.36,8.53,20,6,4.12,42.92,17.44,22,5
NewLayout_L89.json,11,69,23,35.33,46.55,eng,custom,18,18,4.12,24.08,12.67,17,8,4.12,44.92,16.64,22,4
NewLayout_L89.json,12,69,23,38.87,50.37,custom,custom,18,18,4.12,35.67,11.33,21,6,4.12,49.78,18.0,22,6
NewLayout_L89.json,13,69,23,40.85,54.59,custom,custom,16,16,4.12,38.56,12.94,21,5,4.12,52.0,21.56,22,6
NewLayout_L89.json,14,69,23,29.69,54.2,custom,eng,18,18,4.12,22.75,10.33,13,7,4.12,55.33,20.67,22,5
NewLayout_L89.json,15,69,23,43.01,59.67,custom,eng,15,18,4.12,38.89,14.61,20,7,4.12,61.33,23.83,22,6
NewLayout_L89.json,16,69,23,49.52,63.65,custom,custom,9,14,4.12,43.22,19.72,21,6,4.12,72.67,24.92,22,5
NewLayout_L89.json,17,69,23,55.23,65.02,custom,custom,5,17,4.12,54.67,22.0,21,6,4.12,70.83,26.83,22,5
NewLayout_L89.json,18,69,23,59.18,69.02,custom,custom,7,16,4.12,62.83,23.5,21,6,4.12,74.56,29.22,22,6
NewLayout_L89.json,19,69,23,63.78,71.67,custom,eng,3,15,4.12,74.5,24.5,22,5,4.12,76.33,31.83,22,5
NewLayout_L89.json,20,69,23,69.48,75.0,custom,eng,2,17,4.12,78.5,29.0,22,5,4.12,81.33,33.17,22,6
NewLayout_L9.json,2,72,24,1.01,1.01,eng,eng,18,18,3.36,0.0,0.0,0,0,3.36,0.0,0.0,0,0
NewLayout_L9.json,3,72,24,1.01,1.01,eng,eng,18,18,3.36,0.0,0.0,0,0,3.36,0.0,0.0,0,0
NewLayout_L9.json,4,72,24,1.01,4.17,eng,eng,18,18,3.36,0.0,0.0,0,0,3.36,1.02,0.76,1,3
NewLayout_L9.json,5,72,24,1.01,5.8,eng,eng,18,18,3.36,0.0,0.0,0,0,3.36,1.5,1.24,1,5
NewLayout_L9.json,6,72,24,1.01,8.36,eng,eng,18,18,3.36,0.0,0.0,0,0,3.36,5.79,2.52,1,5
NewLayout_L9.json,7,72,24,1.01,17.15,eng,custom,17,17,3.36,0.0,0.0,0,0,3.36,16.36,4.13,6,7
NewLayout_L9.json,8,72,24,1.01,18.46,eng,eng,19,19,3.36,0.0,0.0,0,0,3.36,15.41,5.13,7,7
NewLayout_L9.json,9,72,24,1.01,26.32,custom,eng,15,15,3.36,0.0,0.0,0,0,3.36,22.77,7.98,10,9
NewLayout_L9.json,10,72,24,8.62,24.58,custom,eng,15,15,3.36,4.39,2.69,1,6,3.36,23.53,9.42,6,7
NewLayout_L9.json,11,72,24,5.4,39.33,eng,custom,19,19,3.36,1.58,1.42,0,5,3.36,33.97,13.03,16,11
NewLayout_L9.json,12,72,24,9.85,32.8,custom,custom,15,15,3.36,6.14,3.5,0,7,3.36,34.22,12.72,8,8
NewLayout_L9.json,13,72,24,17.16,42.58,custom,eng,12,12,3.36,14.19,6.69,2,8,3.36,41.0,16.67,11,12
NewLayout_L9.json,14,72,24,20.44,40.58,eng,custom,13,13,3.36,14.5,8.28,3,10,3.36,39.81,17.33,8,11
NewLayout_L9.json,15,72,24,18.38,46.6,custom,custom,12,12,3.36,15.17,7.72,1,9,3.36,41.22,17.72,15,13
NewLayout_L9.json,16,72,24,29.31,55.26,custom,custom,11,13,3.36,30.33,14.0,2,8,3.36,51.44,22.72,16,13
NewLayout_L9.json,17,72,24,37.4,56.88,custom,custom,8,13,3.36,38.72,16.28,5,11,3.36,59.06,23.06,16,11
NewLayout_L9.json,18,72,24,36.69,61.14,custom,custom,8,13,3.36,38.78,16.44,6,8,3.36,56.0,27.33,15,14
NewLayout_L9.json,19,72,24,54.02,56.44,custom,custom,2,12,3.36,52.83,25.17,10,12,3.36,50.0,27.33,11,13
NewLayout_L9.json,20,72,24,51.97,60.07,custom,custom,2,13,3.36,61.33,21.67,9,11,3.36,59.0,27.17,12,14
NewLayout_L9.json,21,72,24,57.94,59.47,custom,custom,2,14,3.36,62.33,26.83,9,12,3.36,62.39,25.94,13,12
NewLayout_L90.json,2,72,24,0.65,0.65,eng,eng,18,18,2.17,0.0,0.0,0,0,2.17,0.0,0.0,0,0
NewLayout_L90.json,3,72,24,0.65,0.65,eng,eng,18,18,2.17,0.0,0.0,0,0,2.17,0.0,0.0,0,0
NewLayout_L90.json,4,72,24,0.65,0.65,eng,eng,18,18,2.17,0.0,0.0,0,0,2.17,0.0,0.0,0,0
NewLayout_L90.json,5,72,24,0.65,0.65,eng,eng,18,18,2.17,0.0,0.0,0,0,2.17,0.0,0.0,0,0
NewLayout_L90.json,6,72,24,0.65,3.1,eng,custom,18,18,2.17,0.0,0.0,0,0,2.17,0.27,0.27,1,3
NewLayout_L90.json,7,72,24,0.65,8.76,eng,custom,18,18,2.17,0.0,0.0,0,0,2.17,2.49,1.97,4,6
NewLayout_L90.json,8,72,24,0.65,8.75,eng,custom,18,18,2.17,0.0,0.0,0,0,2.17,2.17,1.54,4,7
NewLayout_L90.json,9,72,24,0.65,12.52,eng,custom,18,18,2.17,0.0,0.0,0,0,2.17,3.11,2.14,8,8
NewLayout_L90.json,10,72,24,0.65,18.5,eng,custom,18,18,2.17,0.0,0.0,0,0,2.17,7.25,3.97,12,9
NewLayout_L90.json,11,72,24,0.65,31.08,eng,custom,18,18,2.17,0.0,0.0,0,0,2.17,15.5,8.88,19,11
NewLayout_L90.json,12,72,24,0.65,32.16,eng,custom,18,18,2.17,0.0,0.0,0,0,2.17,16.56,10.94,16,12
NewLayout_L90.json,13,72,24,5.6,27.25,eng,custom,17,17,2.17,1.17,1.0,1,6,2.17,12.56,7.83,15,12
NewLayout_L90.json,14,72,24,16.51,35.47,custom,custom,16,16,2.17,7.78,5.22,8,7,2.17,19.61,10.33,21,12
NewLayout_L90.json,15,72,24,10.47,43.97,eng,custom,15,16,2.17,3.83,2.67,5,6,2.17,24.94,14.33,25,13
NewLayout_L90.json,16,72,24,24.53,50.28,eng,eng,16,17,2.17,12.83,7.83,12,10,2.17,29.33,18.83,25,14
NewLayout_L90.json,17,72,24,26.92,47.68,custom,eng,16,18,2.17,15.39,9.56,11,11,2.17,30.33,15.83,26,13
NewLayout_L90.json,18,72,24,29.2,53.99,eng,custom,13,17,2.17,16.5,9.0,16,10,2.17,34.83,21.39,25,13
NewLayout_L90.json,19,72,24,32.6,56.1,custom,custom,8,16,2.17,19.83,11.5,15,11,2.17,36.83,20.5,29,13
NewLayout_L90.json,20,72,24,39.47,61.52,custom,eng,7,17,2.17,24.17,14.17,19,12,2.17,40.67,22.67,30,16
NewLayout_L90.json,21,72,24,36.93,65.52,custom,custom,8,17,2.17,22.83,15.83,11,14,2.17,42.33,26.17,30,16
NewLayout_L90.json,22,72,24,36.38,59.47,eng,eng,5,18,2.17,21.67,14.33,14,13,2.17,41.83,24.17,26,13
NewLayout_L90.json,23,72,24,57.0,62.37,eng,eng,2,18,2.17,43.5,20.0,28,13,2.17,45.83,24.17,28,14
NewLayout_L90.json,24,72,24,54.58,60.52,eng,custom,3,19,2.17,37.67,22.33,23,13,2.17,42.33,23.67,25,17
NewLayout_L91.json,2,90,30,0.84,0.84,eng,eng,18,18,2.8,0.0,0.0,0,0,2.8,0.0,0.0,0,0
NewLayout_L91.json,3,90,30,0.84,0.84,eng,eng,18,18,2.8,0.0,0.0,0,0,2.8,0.0,0.0,0,0
NewLayout_L91.json,4,90,30,0.84,0.84,eng,eng,18,18,2.8,0.0,0.0,0,0,2.8,0.0,0.0,0,0
NewLayout_L91.json,5,90,30,0.84,0.84,eng,eng,18,18,2.8,0.0,0.0,0,0,2.8,0.0,0.0,0,0
NewLayout_L91.json,6,90,30,0.84,9.77,eng,custom,18,18,2.8,0.0,0.0,0,0,2.8,5.94,2.25,4,5
NewLayout_L91.json,7,90,30,0.84,3.05,eng,custom,18,18,2.8,0.0,0.0,0,0,2.8,0.55,0.55,0,3
NewLayout_L91.json,8,90,30,0.84,13.07,eng,custom,18,18,2.8,0.0,0.0,0,0,2.8,7.5,4.58,4,6
NewLayout_L91.json,9,90,30,0.84,12.07,eng,custom,18,18,2.8,0.0,0.0,0,0,2.8,7.15,4.29,3,6
NewLayout_L91.json,10,90,30,0.84,15.54,eng,custom,18,18,2.8,0.0,0.0,0,0,2.8,8.78,5.17,4,9
NewLayout_L91.json,11,90,30,0.84,23.16,eng,custom,18,18,2.8,0.0,0.0,0,0,2.8,18.17,8.17,7,9
NewLayout_L91.json,12,90,30,0.84,26.65,eng,custom,18,18,2.8,0.0,0.0,0,0,2.8,23.07,7.99,9,11
NewLayout_L91.json,13,90,30,0.84,27.13,eng,eng,18,18,2.8,0.0,0.0,0,0,2.8,23.06,10.28,6,11
NewLayout_L91.json,14,90,30,0.84,35.48,eng,custom,18,18,2.8,0.0,0.0,0,0,2.8,30.47,13.5,10,12
NewLayout_L91.json,15,90,30,6.22,41.69,eng,custom,18,18,2.8,1.83,1.33,0,7,2.8,41.92,17.28,10,10
NewLayout_L91.json,16,90,30,11.67,47.81,custom,eng,16,17,2.8,6.67,4.33,0,9,2.8,46.0,20.67,10,13
NewLayout_L91.json,17,90,30,5.75,47.91,custom,eng,15,16,2.8,2.4,1.69,0,5,2.8,43.33,22.17,9,13
NewLayout_L91.json,18,90,30,22.03,49.27,custom,eng,18,18,2.8,14.22,9.22,2,13,2.8,50.33,21.33,10,12
NewLayout_L91.json,19,90,30,28.51,50.01,custom,eng,15,16,2.8,19.11,12.64,3,15,2.8,47.17,22.72,8,15
NewLayout_L91.json,20,90,30,27.19,53.92,custom,custom,14,16,2.8,18.5,12.0,3,14,2.8,51.67,25.08,10,13
NewLayout_L91.json,21,90,30,31.71,58.27,eng,eng,11,17,2.8,24.33,13.17,4,16,2.8,57.0,28.33,10,12
NewLayout_L91.json,22,90,30,47.97,63.79,custom,custom,8,15,2.8,41.94,23.44,6,15,2.8,61.5,32.0,10,13
NewLayout_L91.json,23,90,30,42.65,67.11,custom,eng,8,17,2.8,37.17,20.06,6,14,2.8,64.0,34.67,9,14
NewLayout_L91.json,24,90,30,46.25,65.86,custom,custom,9,15,2.8,42.39,20.89,8,14,2.8,59.89,33.56,10,15
NewLayout_L91.json,25,90,30,61.77,67.83,custom,custom,4,20,2.8,61.0,29.83,8,16,2.8,67.94,34.61,10,12
NewLayout_L92.json,2,72,24,0.83,0.83,eng,eng,18,18,2.76,0.0,0.0,0,0,2.76,0.0,0.0,0,0
NewLayout_L92.json,3,72,24,0.83,0.83,eng,eng,18,18,2.76,0.0,0.0,0,0,2.76,0.0,0.0,0,0
NewLayout_L92.json,4,72,24,0.83,2.64,eng,eng,18,18,2.76,0.0,0.0,0,0,2.76,0.24,0.24,0,3
NewLayout_L92.json,5,72,24,0.83,4.39,eng,custom,18,18,2.76,0.0,0.0,0,0,2.76,0.32,0.26,2,4
NewLayout_L92.json,6,72,24,0.83,7.14,eng,custom,18,18,2.76,0.0,0.0,0,0,2.76,1.33,1.01,4,5
NewLayout_L92.json,7,72,24,0.83,5.44,eng,custom,17,17,2.76,0.0,0.0,0,0,2.76,1.42,1.08,1,5
NewLayout_L92.json,8,72,24,0.83,10.25,custom,custom,18,18,2.76,0.0,0.0,0,0,2.76,3.17,1.97,5,7
NewLayout_L92.json,9,72,24,0.83,23.57,eng,eng,18,18,2.76,0.0,0.0,0,0,2.76,15.56,6.28,13,8
NewLayout_L92.json,10,72,24,0.83,25.15,eng,eng,17,17,2.76,0.0,0.0,0,0,2.76,14.81,8.28,11,10
NewLayout_L92.json,11,72,24,0.83,20.31,custom,eng,18,18,2.76,0.0,0.0,0,0,2.76,14.08,6.56,7,9
NewLayout_L92.json,12,72,24,7.08,41.03,custom,eng,17,17,2.76,2.17,2.0,1,6,2.76,29.33,14.0,19,12
NewLayout_L92.json,13,72,24,10.58,40.77,custom,eng,15,15,2.76,3.22,2.89,4,7,2.76,28.44,15.61,18,10
NewLayout_L92.json,14,72,24,18.4,42.9,eng,custom,15,15,2.76,11.0,6.67,6,8,2.76,29.83,15.72,19,12
NewLayout_L92.json,15,72,24,17.1,48.91,custom,eng,13,13,2.76,8.11,6.33,5,9,2.76,37.5,18.33,20,13
NewLayout_L92.json,16,72,24,17.78,48.77,eng,custom,12,15,2.76,11.17,8.5,1,9,2.76,37.17,19.39,19,12
NewLayout_L92.json,17,72,24,39.53,52.57,custom,custom,11,15,2.76,27.06,16.89,12,13,2.76,40.78,21.61,19,13
NewLayout_L92.json,18,72,24,39.35,59.15,custom,custom,10,15,2.76,29.17,17.67,11,11,2.76,45.89,26.56,20,12
NewLayout_L92.json,19,72,24,40.23,66.7,eng,custom,5,13,2.76,29.67,18.5,10,12,2.76,54.0,31.17,20,13
NewLayout_L92.json,20,72,24,38.61,55.6,eng,custom,4,14,2.76,25.5,15.83,13,13,2.76,46.33,24.17,17,13
NewLayout_L92.json,21,72,24,54.96,70.85,custom,custom,3,14,2.76,41.33,26.83,14,13,2.76,57.83,33.67,20,14
NewLayout_L92.json,22,72,24,59.1,70.63,custom,custom,6,15,2.76,57.0,22.67,20,13,2.76,61.0,32.5,20,14
NewLayout_L93.json,2,99,33,1.71,1.71,eng,eng,18,18,5.69,0.0,0.0,0,0,5.69,0.0,0.0,0,0
NewLayout_L93.json,3,99,33,1.71,1.71,eng,eng,18,18,5.69,0.0,0.0,0,0,5.69,0.0,0.0,0,0
NewLayout_L93.json,4,99,33,1.71,1.71,eng,eng,18,18,5.69,0.0,0.0,0,0,5.69,0.0,0.0,0,0
NewLayout_L93.json,5,99,33,1.71,1.71,eng,eng,18,18,5.69,0.0,0.0,0,0,5.69,0.0,0.0,0,0
NewLayout_L93.json,6,99,33,1.71,11.25,eng,eng,18,18,5.69,0.0,0.0,0,0,5.69,7.49,2.4,4,5
NewLayout_L93.json,7,99,33,1.71,43.1,eng,eng,18,18,5.69,0.0,0.0,0,0,5.69,38.59,9.51,28,7
NewLayout_L93.json,8,99,33,1.71,36.94,eng,custom,18,18,5.69,0.0,0.0,0,0,5.69,33.81,8.39,22,7
NewLayout_L93.json,9,99,33,1.71,56.97,eng,eng,18,18,5.69,0.0,0.0,0,0,5.69,50.44,18.83,28,9
NewLayout_L93.json,10,99,33,1.71,56.02,eng,custom,18,18,5.69,0.0,0.0,0,0,5.69,55.62,16.33,28,9
NewLayout_L93.json,11,99,33,1.71,53.18,eng,custom,19,19,5.69,0.0,0.0,0,0,5.69,53.44,17.64,23,8
NewLayout_L93.json,12,99,33,4.75,67.94,eng,eng,18,18,5.69,0.97,0.75,0,4,5.69,73.03,22.53,28,10
NewLayout_L93.json,13,99,33,17.33,67.86,eng,eng,17,17,5.69,11.67,5.72,4,8,5.69,69.14,25.92,25,9
NewLayout_L93.json,14,99,33,38.14,80.77,custom,eng,17,17,5.69,33.48,15.19,12,8,5.69,87.08,31.64,28,9
NewLayout_L93.json,15,99,33,51.94,79.17,custom,custom,15,17,5.69,50.58,20.86,17,8,5.69,78.42,32.14,28,10
NewLayout_L93.json,16,99,33,34.41,86.25,custom,custom,15,19,5.69,30.11,15.17,5,11,5.69,85.63,36.56,28,11
NewLayout_L93.json,17,99,33,53.29,92.68,custom,eng,11,15,5.69,48.28,22.5,16,10,5.69,102.06,38.06,28,11
NewLayout_L93.json,18,99,33,53.02,90.59,eng,custom,10,14,5.69,52.83,22.67,13,10,5.69,102.33,36.39,28,10
NewLayout_L93.json,19,99,33,87.49,100.31,eng,custom,6,16,5.69,95.5,38.33,23,10,5.69,106.39,44.89,28,10
NewLayout_L93.json,20,99,33,97.19,104.54,eng,custom,2,13,5.69,105.83,44.33,24,10,5.69,112.72,47.22,28,10
NewLayout_L94.json,2,84,28,1.23,1.23,eng,eng,18,18,4.1,0.0,0.0,0,0,4.1,0.0,0.0,0,0
NewLayout_L94.json,3,84,28,1.23,1.23,eng,eng,18,18,4.1,0.0,0.0,0,0,4.1,0.0,0.0,0,0
NewLayout_L94.json,4,84,28,1.23,1.23,eng,eng,18,18,4.1,0.0,0.0,0,0,4.1,0.0,0.0,0,0
NewLayout_L94.json,5,84,28,1.23,5.69,eng,custom,18,18,4.1,0.0,0.0,0,0,4.1,1.94,1.28,1,4
NewLayout_L94.json,6,84,28,1.23,20.12,eng,custom,18,18,4.1,0.0,0.0,0,0,4.1,19.18,4.74,9,6
NewLayout_L94.json,7,84,28,1.23,23.21,eng,custom,18,18,4.1,0.0,0.0,0,0,4.1,23.36,6.08,9,7
NewLayout_L94.json,8,84,28,1.23,27.12,custom,eng,18,18,4.1,0.0,0.0,0,0,4.1,29.29,8.2,9,7
NewLayout_L94.json,9,84,28,1.23,30.58,eng,eng,18,18,4.1,0.0,0.0,0,0,4.1,34.37,9.54,10,7
NewLayout_L94.json,10,84,28,1.23,35.82,eng,custom,17,17,4.1,0.0,0.0,0,0,4.1,37.82,13.24,10,8
NewLayout_L94.json,11,84,28,5.24,37.74,eng,custom,18,18,4.1,2.44,1.78,0,3,4.1,42.13,14.37,10,7
NewLayout_L94.json,12,84,28,5.67,45.68,custom,custom,18,18,4.1,1.16,1.09,0,6,4.1,47.6,20.17,10,8
NewLayout_L94.json,13,84,28,12.9,46.15,custom,eng,17,17,4.1,4.92,3.49,2,11,4.1,51.78,18.39,10,10
NewLayout_L94.json,14,84,28,14.21,52.35,custom,eng,18,18,4.1,9.22,5.61,1,8,4.1,56.89,23.56,10,9
NewLayout_L94.json,15,84,28,27.09,53.94,custom,custom,14,14,4.1,23.42,10.33,5,11,4.1,58.11,24.28,10,10
NewLayout_L94.json,16,84,28,38.82,57.61,custom,eng,15,15,4.1,36.69,17.58,5,12,4.1,65.17,26.83,10,8
NewLayout_L94.json,17,84,28,28.86,63.52,custom,custom,11,15,4.1,21.83,13.78,3,11,4.1,68.56,30.72,10,10
NewLayout_L94.json,18,84,28,52.88,65.88,custom,eng,13,15,4.1,65.28,22.17,9,9,4.1,75.5,31.5,10,9
NewLayout_L94.json,19,84,28,45.15,68.8,custom,eng,8,16,4.1,47.92,21.44,6,9,4.1,74.67,33.67,10,11
NewLayout_L94.json,20,84,28,55.71,75.17,eng,custom,9,14,4.1,56.5,27.33,7,12,4.1,82.78,38.11,10,10
NewLayout_L94.json,21,84,28,54.25,67.13,custom,custom,4,14,4.1,54.06,26.5,8,11,4.1,75.78,33.17,10,8
NewLayout_L94.json,22,84,28,61.39,78.36,custom,eng,5,14,4.1,67.17,29.61,9,10,4.1,84.67,41.33,9,10
NewLayout_L94.json,25,84,28,74.44,74.44,custom,custom,1,15,4.1,82.89,37.44,9,11,4.1,82.89,37.44,9,11
NewLayout_L95.json,2,72,24,1.02,1.02,eng,eng,18,18,3.42,0.0,0.0,0,0,3.42,0.0,0.0,0,0
NewLayout_L95.json,3,72,24,1.02,1.02,eng,eng,18,18,3.42,0.0,0.0,0,0,3.42,0.0,0.0,0,0
NewLayout_L95.json,4,72,24,1.02,1.02,eng,eng,18,18,3.42,0.0,0.0,0,0,3.42,0.0,0.0,0,0
NewLayout_L95.json,5,72,24,1.02,1.02,eng,eng,18,18,3.42,0.0,0.0,0,0,3.42,0.0,0.0,0,0
NewLayout_L95.json,6,72,24,1.02,4.45,eng,custom,18,18,3.42,0.0,0.0,0,0,3.42,0.86,0.66,0,5
NewLayout_L95.json,7,72,24,1.02,10.98,eng,eng,18,18,3.42,0.0,0.0,0,0,3.42,6.25,3.28,3,6
NewLayout_L95.json,8,72,24,1.02,33.43,eng,custom,18,18,3.42,0.0,0.0,0,0,3.42,21.04,7.59,25,7
NewLayout_L95.json,9,72,24,1.02,37.38,custom,eng,17,17,3.42,0.0,0.0,0,0,3.42,26.47,9.92,25,7
NewLayout_L95.json,10,72,24,3.09,42.83,eng,custom,18,18,3.42,0.5,0.42,0,3,3.42,32.69,11.19,28,8
NewLayout_L95.json,11,72,24,10.11,44.72,custom,eng,18,18,3.42,3.36,2.28,3,8,3.42,34.92,12.42,28,8
